SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
MWL,EQ,237.98,238.22,232.44,235.68,237.8,238.74,20816,4933653.70,27-Oct-2025,221,INE0JYY01011
MANKIND,EQ,2444.4,2449,2412,2416.7,2412.7,2432.4,243007,588818604.00,27-Oct-2025,13009,INE634S01028
MVGJL,EQ,188.3,191,184.24,188.48,188.99,188.3,65354,12308540.62,27-Oct-2025,1325,INE0KNT01012
MANOMAY,EQ,206.87,211.08,206.01,210.36,210,205.33,71808,14993630.49,27-Oct-2025,2358,INE784W01015
MANORAMA,EQ,1448.4,1448.4,1395,1401.3,1404.9,1441.8,179009,252316360.80,27-Oct-2025,14252,INE00VM01036
MANUGRAPH,BE,22.4,22.4,21.11,21.41,21.41,21.6,7751,166842.65,27-Oct-2025,33,INE867A01022
MARALOVER,EQ,47.11,47.5,46.2,46.39,46.7,47.02,10474,488465.11,27-Oct-2025,139,INE882A01013
MARATHON,EQ,619,630,610,613.05,616.65,616.8,197212,121654271.70,27-Oct-2025,2863,INE182D01020
MARCO,SM,41.45,42.85,41.45,42.85,42.85,41.45,19500,819525.00,27-Oct-2025,10,INE0QP001012
MARICO,EQ,725.95,728.6,717,723.6,723,725.85,1032827,746549305.45,27-Oct-2025,33674,INE196A01026
MARINE,EQ,241.45,241.79,230.58,232.01,232,240.2,437664,103135639.41,27-Oct-2025,8068,INE01JE01028
MARKOLINES,EQ,173.98,174.75,170.1,171.02,171,173.81,88027,15174138.76,27-Oct-2025,1052,INE0FW001016
MARKSANS,EQ,178,178.97,175.71,178.13,178.55,176.7,481442,85542147.04,27-Oct-2025,11810,INE750C01026
MARSHALL,BZ,4.5,4.5,4.28,4.28,4.28,4.51,37849,162017.09,27-Oct-2025,90,INE00SZ01018
MARUTI,EQ,16350,16410,16275,16388,16382,16274,209829,3429322041.00,27-Oct-2025,39421,INE585B01010
MDL,SM,95.1,95.1,95.1,95.1,95.1,95.1,2000,190200.00,27-Oct-2025,2,INE575Z01010
MASFIN,EQ,308,311,299.5,301.4,301.25,308.2,156786,47675472.30,27-Oct-2025,8669,INE348L01012
MASKINVEST,BE,198.14,214,198.14,198.21,198.14,208.57,3947,783606.24,27-Oct-2025,82,INE885F01015
MASON,SM,201.65,206.5,201.65,202.5,202.5,201.65,10000,2042050.00,27-Oct-2025,10,INE0SH001010
MASTEK,EQ,2120,2210,2102,2201.3,2205,2116.6,182375,397381694.40,27-Oct-2025,24636,INE759A01021
MASTER,SM,360,360,358,358,358,360,1000,359000.00,27-Oct-2025,2,INE0OJM01017
MASTERTR,EQ,134,138.64,131.23,135.8,132.99,134.22,1303641,175334996.87,27-Oct-2025,15896,INE677D01037
MATRIMONY,EQ,500.6,509.9,500.25,508,507.75,501.7,18064,9121744.10,27-Oct-2025,925,INE866R01028
MGSL,SM,100.1,103.75,100.1,100.6,100.6,100,13200,1345500.00,27-Oct-2025,8,INE132901013
MAWANASUG,EQ,87.9,87.9,86.05,86.71,86.54,86.89,19608,1699118.82,27-Oct-2025,584,INE636A01039
MAXESTATES,EQ,467,477,462,471.3,470.75,467.35,49543,23292076.90,27-Oct-2025,3778,INE03EI01018
MFSL,EQ,1512,1539.4,1501.9,1513.6,1512.7,1518,882108,1342327081.10,27-Oct-2025,38690,INE180A01020
MAXHEALTH,EQ,1180,1188.4,1175.5,1186.4,1187,1184.1,979181,1158198230.10,27-Oct-2025,41926,INE027H01010
MAXIND,EQ,216.4,218.55,214,216.89,217.53,213.19,25833,5592198.80,27-Oct-2025,1050,INE0CG601016
MAXPOSURE,SM,50.7,53.2,48.3,52.9,52.9,51.65,23000,1160950.00,27-Oct-2025,20,INE0ECC01022
MAXVOLT,SM,278.45,305,275.15,300.95,302.75,281.4,201600,57393960.00,27-Oct-2025,161,INE10A501018
MAYASHEEL,ST,68.25,72.4,65.65,72.4,72.4,69.1,141000,9424500.00,27-Oct-2025,32,INE0ZTO01018
MAYURUNIQ,EQ,508,508,492.35,498.5,499,504.8,24705,12298263.15,27-Oct-2025,3767,INE040D01038
MAZDOCK,EQ,2808.8,2832.9,2801,2810.4,2809.9,2805.5,638896,1798149947.80,27-Oct-2025,35852,INE249Z01020
MAZDA,EQ,281.1,283,279,279.85,280.5,279.45,7764,2181513.25,27-Oct-2025,419,INE885E01042
MBLINFRA,EQ,41.52,42.9,41.14,42.41,42.56,41.53,49110,2064842.09,27-Oct-2025,637,INE912H01013
MCLEODRUSS,BE,68.47,68.47,67.1,67.1,67.1,68.47,886406,59692573.66,27-Oct-2025,1128,INE942G01012
MCON,SM,79.95,79.95,77,79.95,79.95,76.15,15000,1192950.00,27-Oct-2025,15,INE0O4M01019
MEDIASSIST,EQ,540.4,550.85,538.2,544.15,545.9,540.95,158913,86365164.95,27-Oct-2025,19981,INE456Z01021
MEDICAMEQ,EQ,356.45,364,350,357.8,353.15,353.6,34108,12210237.55,27-Oct-2025,1228,INE646B01010
MEDIORG,SM,36.75,36.75,36.7,36.7,36.7,35,14000,513900.00,27-Oct-2025,7,INE0PE401018
MEDICO,BE,49.9,50,48.5,49.74,49.75,49.54,545921,27094486.22,27-Oct-2025,602,INE630Y01024
MEDISTEP,SM,27.05,27.05,27.05,27.05,27.05,27.6,3000,81150.00,27-Oct-2025,1,INE0UOY01019
MEDPLUS,EQ,752.6,761.75,752,758.2,759.7,759,71223,53903239.00,27-Oct-2025,16336,INE804L01022
MEGAFLEX,SM,46,47.3,46,47.3,47.3,45.05,12000,559800.00,27-Oct-2025,4,INE0G1D01014
MEGASOFT,EQ,184.99,185.43,181.53,185.43,185.43,176.6,184310,34117740.19,27-Oct-2025,713,INE933B01012
MEGASTAR,EQ,221,228.9,219.31,219.94,219.36,224.33,2180,481480.48,27-Oct-2025,186,INE00EM01016
MEGATHERM,SM,267.25,267.4,256.05,259.95,258,267.25,21600,5640020.00,27-Oct-2025,41,INE531R01010
MOL,EQ,80.74,81.79,80.1,80.18,80.3,80.89,286723,23092736.29,27-Oct-2025,4977,INE0CT101020
MENONBE,EQ,122.65,126,122.65,124.77,124.77,122.65,66100,8233460.22,27-Oct-2025,864,INE071D01033
MEP,BZ,2.48,2.48,2.48,2.48,2.48,2.44,11579,28715.92,27-Oct-2025,18,INE776I01010
METROBRAND,EQ,1145,1215,1136.8,1177.5,1180,1136.4,116641,138033258.70,27-Oct-2025,14120,INE317I01021
METROPOLIS,EQ,1903,1964.9,1899.3,1953.2,1942.1,1905,83513,162280763.30,27-Oct-2025,14866,INE112L01020
MICEL,EQ,55.09,58.69,54.35,57.01,56.9,54.95,10023081,571593568.41,27-Oct-2025,30044,INE287C01037
MIDWESTLTD,EQ,1140.5,1143.9,1102.5,1113.6,1111,1140.5,418322,471239667.90,27-Oct-2025,43692,INE0XAD01024
MINDACORP,EQ,565.05,567.9,560,562.8,565,565.05,144472,81444430.85,27-Oct-2025,6884,INE842C01021
MINDSPACE,RR,467.69,467.7,460.55,461.53,461.75,463.36,75598,35007238.06,27-Oct-2025,3149,INE0CCU25019
MINDTECK,EQ,275.2,279.89,268.99,270.2,270.97,275.19,102148,27881169.65,27-Oct-2025,2913,INE110B01017
ALPHAETF,EQ,25.67,25.67,25.33,25.49,25.53,25.28,607277,15466783.51,27-Oct-2025,1107,INF769K01KU7
BANKETF,EQ,587.86,590.94,587.42,588.61,590.54,584.62,19359,11418407.23,27-Oct-2025,1197,INF769K01KR3
BANKPSU,EQ,78.55,80.74,78.55,80.6,80.55,78.55,27569,2195451.75,27-Oct-2025,101,INF769K01LZ4
CONSUMER,EQ,12.36,12.42,12.33,12.4,12.4,12.3,117714,1457533.74,27-Oct-2025,388,INF769K01NS5
EQUAL200,EQ,13.37,13.45,13.36,13.44,13.45,13.33,6723,90238.66,27-Oct-2025,62,INF769K01OA1
EQUAL50,EQ,331.28,333.3,331.28,332.41,332.41,331.28,113,37584.63,27-Oct-2025,10,INF769K01OO2
EVINDIA,EQ,31.03,31.58,31.03,31.32,31.32,31.22,220270,6890552.65,27-Oct-2025,1925,INF769K01LQ3
INTERNET,EQ,14.65,14.88,14.57,14.85,14.86,14.64,148590,2191010.12,27-Oct-2025,162,INF769K01PB6
ITETF,EQ,37.61,37.81,37.44,37.59,37.6,37.43,230067,8661855.43,27-Oct-2025,3927,INF769K01KV5
LIQUID,EQ,999.99,1000,999.99,999.99,1000,999.99,157344,157343501.03,27-Oct-2025,194,INF769K01KS1
LIQUIDPLUS,EQ,1056.75,1056.77,1056.75,1056.76,1056.75,1056.59,56444,59647960.81,27-Oct-2025,60,INF769K01MY5
ESG,EQ,43.99,44.1,43.89,44.07,44.08,43.68,27878,1227497.84,27-Oct-2025,132,INF769K01GS9
MAFANG,EQ,169.57,169.57,169.57,169.57,169.57,170.11,235388,39914743.16,27-Oct-2025,702,INF769K01HF4
BFSI,EQ,28.6,28.6,28.24,28.46,28.49,28.28,205133,5838420.53,27-Oct-2025,780,INF769K01HI8
GOLDETF,EQ,118.06,118.99,116.81,117.84,117.95,118.06,1004813,118532449.87,27-Oct-2025,6659,INF769K01JP9
GSEC10YEAR,EQ,29.36,29.43,29.27,29.34,29.36,29.38,67547,1981749.19,27-Oct-2025,40,INF769K01KF8
MAHKTECH,EQ,27.03,27.03,27.03,27.03,27.03,26.98,233809,6319857.27,27-Oct-2025,478,INF769K01HS7
MIDCAPETF,EQ,22.58,22.58,22.31,22.47,22.46,22.28,1873973,42025998.09,27-Oct-2025,5808,INF769K01IC9
MAKEINDIA,EQ,154.49,155.04,153.86,154.52,154.6,153.73,27433,4236326.02,27-Oct-2025,363,INF769K01IB1
NIFTYETF,EQ,279.23,280.64,277.56,280.15,280,277.85,123617,34607306.12,27-Oct-2025,3475,INF769K01EG9
LOWVOL,EQ,213.04,214.35,212.99,214.35,214.35,213.09,879,187506.19,27-Oct-2025,17,INF769K01JU9
NEXT50,EQ,713.99,714.82,710.45,712.65,714.19,710.43,15190,10825741.19,27-Oct-2025,1329,INF769K01FN2
SILVERAG,EQ,139,143.17,137.05,141.66,140.89,139.05,607657,85788277.03,27-Oct-2025,2632,INF769K01KG6
MASPTOP50,EQ,68.68,68.68,68.68,68.68,68.68,68.71,321678,22092845.04,27-Oct-2025,2551,INF769K01HP3
METAL,EQ,10.6,10.7,10.4,10.52,10.52,10.39,4908138,51594846.57,27-Oct-2025,3137,INF769K01LY7
MIDSMALL,EQ,48.78,49.06,48.75,48.99,49.04,48.54,253391,12404155.05,27-Oct-2025,903,INF769K01LJ8
MULTICAP,EQ,16.62,16.68,16.57,16.63,16.63,16.54,129118,2147038.72,27-Oct-2025,573,INF769K01LX9
SELECTIPO,EQ,48.99,49.57,48.91,49.52,49.54,49.15,8775,432878.53,27-Oct-2025,111,INF769K01ON4
SENSEXETF,EQ,86.73,86.91,86.3,86.84,86.9,86.29,28473,2467626.11,27-Oct-2025,228,INF769K01KT9
SMALLCAP,EQ,45.59,46.05,45.54,45.98,46.05,45.53,2360892,108446973.21,27-Oct-2025,3052,INF769K01LC3
MIRCELECTR,BE,29.57,29.65,29.56,29.56,29.56,29.65,371460,10988073.41,27-Oct-2025,370,INE831A01028
MIRZAINT,EQ,39.17,39.17,36.26,37.49,37.54,38.87,467430,17641128.07,27-Oct-2025,2890,INE771A01026
MIDHANI,EQ,382.25,383.15,379.25,381.45,380.5,380.4,190509,72621712.05,27-Oct-2025,7243,INE099Z01011
MITCON,EQ,76,78.99,75.02,75.65,75.75,75.39,42087,3221048.49,27-Oct-2025,643,INE828O01033
MITTAL,EQ,1.49,1.52,1.49,1.51,1.52,1.48,623415,939727.81,27-Oct-2025,453,INE997Y01027
MMFL,EQ,312,314.25,306.5,307.9,309.2,310.75,19012,5883303.60,27-Oct-2025,1244,INE227C01017
MMP,EQ,268,272,258,259.15,259.95,262.9,22894,5987516.80,27-Oct-2025,858,INE511Y01018
MMTC,EQ,67.1,67.67,66.8,67.04,67,67.38,865987,58183518.47,27-Oct-2025,6901,INE123F01029
MODTHREAD,EQ,48.55,48.55,46.79,48.28,48.3,47.6,414,20027.45,27-Oct-2025,19,INE794W01014
MODIRUBBER,EQ,129.05,133.65,129.05,130.64,130.13,131.64,3041,399244.20,27-Oct-2025,118,INE832A01018
MODISONLTD,EQ,154.06,156.01,152.5,153.06,153,154.89,23183,3569569.60,27-Oct-2025,694,INE737D01021
MHHL,SM,47.2,47.25,47.1,47.2,47.15,49,21000,990075.00,27-Oct-2025,13,INE450S01011
MOHITIND,BE,33,34,32.25,33.83,33.15,33.04,6985,233366.85,27-Oct-2025,87,INE954E01012
MOIL,EQ,374.9,376.4,365,368.3,367.5,373.85,471083,174909390.65,27-Oct-2025,14169,INE490G01020
MOKSH,EQ,14.22,14.45,14.22,14.22,14.25,14.25,53264,760889.78,27-Oct-2025,261,INE514Y01020
MOLDTKPAC,EQ,742.25,759.45,742.25,755.7,755,742.25,44102,33226547.80,27-Oct-2025,6184,INE893J01029
MOLDTECH,EQ,192,204,192,201.73,201.91,194.03,59595,11888087.42,27-Oct-2025,1674,INE835B01035
MONARCH,EQ,312.6,316,309.9,310.9,310.5,312.6,103096,32168917.25,27-Oct-2025,2378,INE903D01011
MONEYBOXX,EQ,154.49,176.39,153.55,168.43,168.4,157.64,49065,8224223.26,27-Oct-2025,1983,INE296Q01012
MONOPHARMA,SM,21,21,21,21,21,20.85,4000,84000.00,27-Oct-2025,2,INE0OIP01012
MONOLITH,SM,446.7,450,435,436.75,437,446.7,50000,21943200.00,27-Oct-2025,41,INE1DV401010
MONTECARLO,EQ,699.6,703.15,691.4,695.65,699.95,695.25,16645,11577923.95,27-Oct-2025,1404,INE950M01013
MORARJEE,BZ,9.5,9.5,8.7,9.38,9.38,9.16,9248,84770.42,27-Oct-2025,29,INE161G01027
MOREPENLAB,EQ,48.84,49,48.4,48.47,48.5,48.84,879293,42780303.31,27-Oct-2025,7429,INE083A01026
MOS,SM,24.65,24.8,24.5,24.5,24.5,24.6,76000,1872600.00,27-Oct-2025,18,INE0N7S01028
MOSCHIP,EQ,265,273,259.5,262.94,262.76,263.98,6565221,1747810198.65,27-Oct-2025,56402,INE935B01025
MSUMI,EQ,47.09,47.2,46.21,46.3,46.38,47.09,2196628,102118276.57,27-Oct-2025,22669,INE0FS801015
MOM100,EQ,64.09,64.21,63.11,64.16,64.17,63.6,403667,25862190.32,27-Oct-2025,2997,INF247L01023
MON100,EQ,242,246.06,237.56,245.29,245.9,241.8,1220066,298760007.07,27-Oct-2025,18444,INF247L01AP3
MOTILALOFS,EQ,1041,1064.9,1035.4,1058.9,1058.25,1036.2,1429690,1505917573.65,27-Oct-2025,54868,INE338I01027
MOM50,EQ,269.05,270.04,267.95,269.03,269.5,267.72,6795,1828286.78,27-Oct-2025,183,INF247L01536
MOGSEC,EQ,62.77,62.89,62.52,62.7,62.7,62.62,1964,123239.13,27-Oct-2025,61,INF247L01AK4
MOALPHA50,EQ,50.92,51.29,50.87,51.26,51.29,50.87,18688,952011.93,27-Oct-2025,44,INF247L01FR8
MOCAPITAL,EQ,46.43,47.16,46.3,47.06,47.15,46.2,535452,25111460.60,27-Oct-2025,1694,INF247L01EV3
MODEFENCE,EQ,90.4,90.7,89.06,89.28,89.33,89.9,1560183,139541649.78,27-Oct-2025,8751,INF247L01DJ0
MOENERGY,EQ,36.62,36.62,35.71,35.88,35.88,35.73,31728,1137629.84,27-Oct-2025,212,INF247L01GH7
MOGOLD,EQ,120.15,121.4,119.45,120.1,120.35,119.6,127237,15352918.55,27-Oct-2025,727,INF247L01FY4
MOHEALTH,EQ,45.8,46.07,45.32,45.51,45.54,45.58,131450,5982263.10,27-Oct-2025,1100,INF247L01BB1
MOINFRA,EQ,61.91,61.95,61.65,61.82,61.85,61.71,2994,185344.40,27-Oct-2025,37,INF247L01FL1
MOLOWVOL,EQ,38.82,38.82,38.52,38.74,38.71,38.63,10527,407736.52,27-Oct-2025,61,INF247L01BL0
MOMENTUM50,EQ,53.31,53.9,52.71,53.71,53.9,53.3,866931,46531631.04,27-Oct-2025,2121,INF247L01DK8
MOMGF,EQ,151.67,152.14,151.01,152,151.97,150.8,1446,219220.65,27-Oct-2025,29,INF247L01FK3
MOMIDMTM,EQ,63,64.32,62.51,63.35,63.02,62.69,57192,3604843.69,27-Oct-2025,207,INF247L01FQ0
MOMOMENTUM,EQ,64.93,64.93,64.14,64.6,64.69,64.13,73342,4735743.73,27-Oct-2025,811,INF247L01BK2
MON50EQUAL,EQ,33.17,33.35,33.16,33.35,33.35,33.15,3673,122280.29,27-Oct-2025,29,INF247L01FC0
MONEXT50,EQ,69.2,69.42,68.82,69.39,69.42,68.86,2576,177791.74,27-Oct-2025,61,INF247L01FD8
MONIFTY100,EQ,26.51,26.67,26.51,26.65,26.65,26.49,2016,53639.91,27-Oct-2025,14,INF247L01GG9
MONIFTY500,EQ,24.64,24.64,24.1,24.31,24.32,24.12,304899,7396531.28,27-Oct-2025,1333,INF247L01BU1
MONQ50,EQ,101.48,101.48,101.48,101.48,101.48,101.58,42441,4306912.68,27-Oct-2025,1321,INF247L01AU3
MOPSE,EQ,99.79,100.52,99.79,100.51,100.51,99.62,432,43312.70,27-Oct-2025,12,INF247L01FO5
MOQUALITY,EQ,198.39,198.39,197.33,197.86,198,197.57,670,132488.49,27-Oct-2025,48,INF247L01BH8
MOREALTY,EQ,94.3,96,94.3,95.8,95.53,93.95,3470295,332422213.54,27-Oct-2025,3865,INF247L01CI4
MOSILVER,EQ,142.71,146,141.5,144.79,144,142.85,34782,5045023.49,27-Oct-2025,685,INF247L01FZ1
MOSMALL250,EQ,17.24,17.41,17.24,17.37,17.4,17.23,1146124,19883041.49,27-Oct-2025,2727,INF247L01CH6
MOTOUR,EQ,89.52,90.61,89.23,89.86,89.83,89.08,10069,903260.57,27-Oct-2025,101,INF247L01FP2
MOVALUE,EQ,108.09,110.62,108.09,110.41,110.62,108.63,91073,10016875.82,27-Oct-2025,934,INF247L01BE5
MOTISONS,EQ,17.09,17.1,16.7,16.77,16.8,17.09,1929162,32563918.18,27-Oct-2025,4588,INE0FRK01020
MOTOGENFIN,EQ,26.75,26.9,26.31,26.64,26.65,26.62,1651,43985.93,27-Oct-2025,29,INE861B01023
MMEL,SM,64.9,68,64.9,68,68,62.25,8000,527000.00,27-Oct-2025,4,INE0XM301010
MOXSH,SM,61.95,61.95,61.95,61.95,61.95,59,48000,2973600.00,27-Oct-2025,12,INE0N6D01014
MPHASIS,EQ,2843.2,2897,2835,2888.7,2881.4,2818.9,377691,1087090660.10,27-Oct-2025,30567,INE356A01018
MPSLTD,EQ,2275,2320,2251,2261,2273,2280.1,6697,15314764.30,27-Oct-2025,1747,INE943D01017
MRF,EQ,160190,161690,159090,159335,159300,160190,4430,709418505.00,27-Oct-2025,3082,INE883A01011
MRPL,EQ,145.69,152.9,144.2,149.72,149.5,145.31,13234294,1989796052.99,27-Oct-2025,82881,INE103A01014
BECTORFOOD,EQ,1360.9,1386.9,1352,1383.1,1381.9,1353.8,135983,186605503.70,27-Oct-2025,15490,INE495P01012
MSPL,EQ,34.5,34.99,34.07,34.15,34.12,33.9,390761,13504424.78,27-Oct-2025,1189,INE752G01015
MSTCLTD,EQ,534.05,541.2,528,533.3,535,533.4,175599,93872427.85,27-Oct-2025,6989,INE255X01014
MTEDUCARE,BE,2.1,2.1,2.03,2.09,2.1,2.02,6452,13343.94,27-Oct-2025,29,INE472M01018
MTARTECH,EQ,2265.7,2270.6,2187,2233.8,2234.9,2262.9,210057,466208580.20,27-Oct-2025,20606,INE864I01014
MUFIN,EQ,97.9,98.44,95.05,96.95,96.8,96.92,857837,82709927.13,27-Oct-2025,7916,INE08KJ01020
MUKANDLTD,EQ,129.59,132.85,128.8,132.48,132.85,129.59,96552,12660199.47,27-Oct-2025,1718,INE304A01026
MUKKA,EQ,24.65,25.5,24.65,25.15,25.22,25.02,290234,7286204.24,27-Oct-2025,1650,INE0CG401037
MUKTAARTS,EQ,67.71,69.99,64,65.4,65,67.71,24795,1635356.64,27-Oct-2025,309,INE374B01019
MCX,EQ,9004,9335,8983.5,9305.5,9319.5,9003.5,635453,5865730291.00,27-Oct-2025,59387,INE745G01035
MUNISH,SM,133.5,133.5,121.05,124.85,127,130.25,103200,13074120.00,27-Oct-2025,74,INE1K8Y01018
MUNJALAU,EQ,90.91,91.89,90,90.43,90.69,91.35,174678,15860264.59,27-Oct-2025,2130,INE672B01032
MUNJALSHOW,EQ,126.81,129.15,126.62,127.83,128,126.3,46907,6017836.53,27-Oct-2025,720,INE577A01027
MURUDCERA,EQ,43.95,45.95,43.95,45.31,45.11,43.95,71485,3241097.11,27-Oct-2025,1139,INE692B01014
RADIOCITY,EQ,8.37,8.37,8.04,8.21,8.2,8.24,100692,827662.01,27-Oct-2025,330,INE919I01024
RADIOCITY,P1,114.25,117.25,114.25,117.25,117.25,115.4,176,20309.25,27-Oct-2025,6,INE919I04010
MUTHOOTCAP,EQ,254.9,276,254.9,272.25,272.05,254.45,213293,57264308.65,27-Oct-2025,4966,INE296G01013
MUTHOOTFIN,EQ,3169,3186.8,3129.1,3145.9,3150,3163.1,468730,1477863233.80,27-Oct-2025,40467,INE414G01012
MUTHOOTMF,EQ,162.8,170,162.1,169.09,169,162.62,151888,25282488.42,27-Oct-2025,4193,INE046W01019
MYMUDRA,ST,99.1,99.1,92.1,92.35,92.2,94.4,20400,1931520.00,27-Oct-2025,15,INE0RVQ01016
NRAIL,EQ,472.55,479.85,439.5,444.3,442.9,469,31512,14318316.60,27-Oct-2025,2819,INE740D01017
NRVANDANA,SM,58.5,58.5,58.5,58.5,58.5,56.65,3000,175500.00,27-Oct-2025,1,INE104101014
NBIFIN,EQ,2620,2620,2610,2615,2615,2562.2,136,355993.60,27-Oct-2025,25,INE365I01020
NACLIND,BE,203,208.4,197.83,200.2,199,208.25,393943,78681481.69,27-Oct-2025,3877,INE295D01020
NDGL,EQ,3900,3935.6,3900,3909.4,3905,3948.2,90,352263.50,27-Oct-2025,30,INE756C01015
NAGAFERT,EQ,5.08,5.08,4.95,4.96,4.97,4.99,230936,1153803.24,27-Oct-2025,908,INE454M01024
NAGREEKCAP,BE,31.97,31.97,30.85,31.37,31.39,32,3956,123843.03,27-Oct-2025,53,INE245I01016
NAGREEKEXP,EQ,28.41,29.75,28.19,29.65,29.72,28.93,32414,944116.04,27-Oct-2025,213,INE123B01028
NAHARCAP,EQ,289,299.9,289,292.45,294.5,288.7,7738,2277665.15,27-Oct-2025,134,INE049I01012
NAHARINDUS,EQ,114.92,116,113.65,114.12,113.65,114.83,10997,1264087.48,27-Oct-2025,393,INE289A01011
NAHARPOLY,EQ,306,306.25,293.8,295.1,294,298,9952,2969395.00,27-Oct-2025,737,INE308A01027
NAHARSPING,EQ,211,211,205.4,206.7,207.37,209.2,22873,4722106.84,27-Oct-2025,375,INE290A01027
NGIL,EQ,30.01,30.97,29.5,29.85,29.53,30.26,20069,598878.24,27-Oct-2025,323,INE236Y01012
NSIL,EQ,8120,8230,8093.5,8142,8130,8104,8460,69024932.50,27-Oct-2025,2707,INE023A01030
NAMAN,SM,82.7,83.5,82.7,83,83,82.7,4000,332560.00,27-Oct-2025,5,INE0RJM01010
NAMOEWASTE,SM,205.7,205.85,201.15,202.95,201.15,201.8,40800,8314840.00,27-Oct-2025,49,INE08NZ01012
NDL,EQ,3.4,3.46,3.36,3.36,3.36,3.38,1841394,6269457.15,27-Oct-2025,2346,INE875G01048
JAIPURKURT,EQ,34.98,36.5,34.72,35.32,35.21,35.69,12081,431102.84,27-Oct-2025,106,INE696V01013
NH,EQ,1734.8,1755,1725.4,1749.3,1750.1,1734.9,203819,354532810.60,27-Oct-2025,27615,INE410P01011
NARMADA,BE,24.5,24.75,23.25,23.85,23.91,24.29,76037,1811244.71,27-Oct-2025,195,INE117Z01011
NATCOPHARM,EQ,830.8,835,820,825.05,825,824.9,437195,360990937.75,27-Oct-2025,36695,INE987B01026
NATHBIOGEN,EQ,171.01,172.52,168.25,169.73,169.06,170.13,20353,3469979.32,27-Oct-2025,321,INE448G01010
NATIONALUM,EQ,237.8,238.88,236.51,237.87,238.3,236.1,5646448,1341828448.92,27-Oct-2025,48741,INE139A01034
NFL,EQ,94.07,94.27,93.25,93.48,93.57,93.75,400978,37545112.25,27-Oct-2025,4353,INE870D01012
NATCAPSUQ,BE,227,229.9,216.1,218,218,221.9,1367,300432.65,27-Oct-2025,43,INE936B01015
NAVA,EQ,604,625,592.3,613.05,610,605.2,523660,319297521.50,27-Oct-2025,24460,INE725A01030
NAVINFLUOR,EQ,5100,5230,5016.1,5046.7,5055.4,5056.5,137969,703912492.00,27-Oct-2025,24405,INE048G01026
NAVKARCORP,EQ,123.7,124.9,119.73,120.34,120.37,123.02,351720,42722606.39,27-Oct-2025,4253,INE278M01019
NAVKARURB,BE,2.35,2.39,2.18,2.38,2.39,2.28,629904,1493087.54,27-Oct-2025,395,INE268H01044
NAVNETEDUL,EQ,160.08,163.9,158.5,161.31,160.9,159.59,709843,114388184.13,27-Oct-2025,10300,INE060A01024
NAZARA,EQ,269.35,269.35,261.5,264.45,264.05,268.4,631655,167143586.45,27-Oct-2025,9718,INE418L01047
NBCC,EQ,112,112.5,111.01,111.5,111.6,111.69,4105791,458753868.45,27-Oct-2025,22876,INE095N01031
NCC,EQ,215.8,215.8,212.15,213.55,213.6,209.56,7293041,1557883566.74,27-Oct-2025,48705,INE868B01028
NCLIND,EQ,198.4,200,195.55,199.34,199.6,198.47,36051,7134664.03,27-Oct-2025,980,INE732C01016
NDLVENTURE,BE,87,87,84.62,85.42,84.65,84.93,16658,1434270.43,27-Oct-2025,97,INE353A01023
NDRAUTO,EQ,963.5,980,958,975.3,974,963.5,13817,13346765.60,27-Oct-2025,1648,INE07OG01012
NDRINVIT,IV,122,122,122,122,122,121.02,25000,3050000.00,27-Oct-2025,1,INE0Q7Q23015
NDTV,EQ,93.6,94.23,93.13,93.53,93.7,93.6,164042,15359857.30,27-Oct-2025,1972,INE155G01029
NECLIFE,BE,14.3,14.3,14.3,14.3,14.3,13.62,133815,1913554.50,27-Oct-2025,139,INE023H01027
NEELAM,SM,19.6,20.35,19.6,19.6,19.65,20.55,48000,951900.00,27-Oct-2025,8,INE0N1401016
NELCAST,EQ,121.85,130.5,120.54,124.47,124.7,119.72,474887,60028091.02,27-Oct-2025,10890,INE189I01024
NELCO,EQ,866,866,844.95,851.3,850.1,862.65,57662,49251887.20,27-Oct-2025,3417,INE045B01015
NEOGEN,EQ,1486.6,1490,1465,1479.4,1480,1474.8,31791,46926022.40,27-Oct-2025,4567,INE136S01016
NEPHROCARE,ST,140,140,136,138.2,138.2,139,6800,936660.00,27-Oct-2025,11,INE0SUN01013
NEPTUNE,SM,163.7,166.95,163.7,165.3,166.95,166.95,2000,330650.00,27-Oct-2025,2,INE156901014
NESCO,EQ,1346.5,1388,1344.3,1384.9,1379,1334.4,87014,119899536.90,27-Oct-2025,11678,INE317F01035
NESTLEIND,EQ,1282,1292.2,1275.8,1283,1280,1282,1107997,1421840248.80,27-Oct-2025,36012,INE239A01024
CBAZAAR,SM,3.75,3.75,3.7,3.7,3.7,3.8,24000,89600.00,27-Oct-2025,3,INE518X01015
NETWEB,EQ,3750.1,3917.2,3724.2,3897,3911,3717.1,1448692,5548990099.10,27-Oct-2025,104545,INE0NT901020
NPST,EQ,1900.1,1912.4,1813,1817.5,1820,1904.4,27107,50086931.20,27-Oct-2025,3079,INE0FFK01017
NETWORK18,EQ,48.27,48.58,47.32,47.75,47.81,48.27,3422917,163785528.78,27-Oct-2025,20184,INE870H01013
NEULANDLAB,EQ,15991,15992,15710,15798,15722,16088,17649,279407173.00,27-Oct-2025,6105,INE794A01010
